Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision
73-827-2774,33,Female,High,Married,Bachelor's,High,Electronics,$305.29 ,3,Online,2,3,1,Medium,Very Sensitive,1,8,Medium,Desktop,Debit Card,09-05-2024,TRUE,TRUE,Impulsive,Standard,10
19-643-1879,45,Male,Middle,Divorced,High School,High,Food & Beverages,$257.86 ,6,Online,2,2,0,None,Somewhat Sensitive,0,4,High,Tablet,PayPal,06-12-2024,TRUE,TRUE,Need-based,Express,1
57-345-3921,42,Female,High,Single,High School,Middle,Jewelry & Accessories,$393.45 ,12,In-Store,3,1,0,Low,Somewhat Sensitive,2,10,Medium,Desktop,Credit Card,10-06-2024,FALSE,FALSE,Need-based,Express,12
98-817-6731,30,Male,High,Married,Bachelor's,Middle,Health Supplements,$58.49 ,6,Online,2,2,0,Medium,Very Sensitive,0,8,High,Tablet,Other,7/29/2024,TRUE,TRUE,Planned,Express,7
31-788-0864,42,Male,Middle,Single,High School,Middle,Beauty & Personal Care,$226.48 ,11,In-Store,5,3,2,None,Not Sensitive,2,7,High,Tablet,Debit Card,10/18/2024,TRUE,FALSE,Need-based,Express,11
27-806-4972,26,Female,High,Single,Master's,Middle,Health Care,$469.22 ,6,In-Store,1,1,1,High,Not Sensitive,0,1,Low,Tablet,Credit Card,08-07-2024,FALSE,FALSE,Wants-based,No Preference,7
48-343-1220,42,Female,High,Divorced,High School,High,Jewelry & Accessories,$335.32 ,6,Mixed,3,3,1,None,Not Sensitive,0,1,Low,Desktop,Other,08-12-2024,TRUE,FALSE,Planned,No Preference,10
15-640-6493,31,Male,High,Divorced,High School,Middle,Animal Feed,$184.74 ,5,In-Store,4,4,0,Medium,Very Sensitive,1,5,High,Tablet,Debit Card,11/27/2024,FALSE,TRUE,Impulsive,No Preference,10
64-846-7450,37,Genderqueer,High,Divorced,Bachelor's,Middle,Travel & Leisure (Flights,$442.18 ,5,In-Store,4,3,1,None,Very Sensitive,2,10,High,Smartphone,PayPal,1/25/2024,FALSE,FALSE,Impulsive,Express,12
58-788-8938,49,Male,High,Married,High School,Middle,Health Supplements,$427.10 ,8,Mixed,1,2,1,High,Somewhat Sensitive,0,2,Medium,Desktop,PayPal,05-10-2024,FALSE,TRUE,Planned,No Preference,5
52-240-3825,34,Male,High,Widowed,High School,High,Home Appliances,$326.82 ,4,Mixed,3,2,1,High,Somewhat Sensitive,2,5,Medium,Tablet,Credit Card,4/22/2024,TRUE,FALSE,Planned,Standard,4
60-618-2561,41,Male,High,Widowed,High School,Middle,Hotels,$98.97 ,12,In-Store,2,5,2,None,Very Sensitive,1,7,High,Tablet,Other,3/19/2024,TRUE,TRUE,Impulsive,No Preference,11
94-969-6819,33,Male,High,Single,High School,High,Health Care,$77.65 ,6,Online,1,4,1,Medium,Somewhat Sensitive,2,3,None,Tablet,Cash,1/24/2024,TRUE,TRUE,Planned,No Preference,1
76-982-8107,47,Female,Middle,Widowed,Master's,High,Electronics,$85.61 ,2,Online,4,2,1,High,Not Sensitive,1,3,Low,Desktop,Other,10-04-2024,TRUE,TRUE,Need-based,Standard,5
52-779-8972,47,Male,High,Widowed,High School,High,Food & Beverages,$164.79 ,4,In-Store,3,2,0,None,Somewhat Sensitive,2,5,High,Tablet,Credit Card,5/23/2024,TRUE,TRUE,Impulsive,No Preference,1
40-520-3271,29,Female,High,Widowed,High School,High,Health Supplements,$235.46 ,10,In-Store,3,4,2,None,Not Sensitive,0,7,None,Desktop,Credit Card,11/13/2024,FALSE,TRUE,Impulsive,No Preference,2
79-884-5600,36,Female,High,Widowed,Master's,Middle,Books,$245.14 ,4,Online,4,5,1,High,Very Sensitive,1,4,Medium,Smartphone,PayPal,03-03-2024,TRUE,FALSE,Impulsive,Standard,3
80-607-9947,43,Male,High,Divorced,Bachelor's,Middle,Toys & Games,$439.91 ,5,Online,1,4,2,Low,Somewhat Sensitive,0,9,Medium,Smartphone,Other,03-03-2024,FALSE,FALSE,Need-based,Express,10
87-290-8263,31,Male,High,Widowed,High School,High,Home Appliances,$309.22 ,5,Mixed,3,5,2,Low,Not Sensitive,2,4,None,Tablet,Cash,3/24/2024,FALSE,FALSE,Planned,Standard,10
99-316-9993,27,Male,Middle,Widowed,Master's,Middle,Groceries,$146.59 ,10,Mixed,5,1,2,Low,Very Sensitive,0,2,None,Smartphone,Cash,1/22/2024,FALSE,TRUE,Impulsive,No Preference,3
54-164-2243,48,Male,Middle,Single,High School,Middle,Hotels,$298.73 ,4,Online,1,5,1,High,Not Sensitive,0,2,Low,Tablet,Debit Card,11-02-2024,FALSE,TRUE,Need-based,No Preference,4
14-784-5606,19,Genderqueer,High,Single,Bachelor's,High,Food & Beverages,$395.01 ,2,Mixed,1,2,2,Medium,Very Sensitive,0,6,Medium,Desktop,Credit Card,4/18/2024,TRUE,FALSE,Wants-based,Standard,3
47-992-7446,41,Male,Middle,Married,Bachelor's,High,Electronics,$371.19 ,10,Mixed,1,2,2,High,Somewhat Sensitive,1,8,Medium,Desktop,Credit Card,8/27/2024,FALSE,FALSE,Planned,Express,1
37-513-5073,33,Female,Middle,Married,Master's,High,Electronics,$193.76 ,10,Mixed,4,3,1,Medium,Not Sensitive,0,2,Low,Desktop,Debit Card,02-03-2024,FALSE,FALSE,Wants-based,No Preference,12
93-473-7248,43,Male,Middle,Divorced,Master's,High,Baby Products,$424.27 ,6,Online,1,4,2,None,Not Sensitive,2,8,Low,Tablet,Cash,9/15/2024,TRUE,TRUE,Planned,Standard,12
72-830-1211,38,Male,High,Single,Bachelor's,High,Jewelry & Accessories,$496.11 ,2,Mixed,2,3,1,High,Somewhat Sensitive,2,8,High,Smartphone,PayPal,06-08-2024,TRUE,FALSE,Impulsive,Standard,12
87-934-6762,41,Male,High,Widowed,Bachelor's,Middle,Baby Products,$341.91 ,3,Online,4,4,0,Low,Not Sensitive,1,9,None,Tablet,Cash,5/31/2024,FALSE,FALSE,Impulsive,Express,7
71-975-9564,40,Male,High,Married,Master's,High,Gardening & Outdoors,$127.66 ,11,Online,1,2,2,Low,Not Sensitive,2,7,None,Smartphone,Credit Card,2/23/2024,FALSE,TRUE,Planned,Standard,7
40-232-5631,47,Genderfluid,Middle,Single,Bachelor's,Middle,Software & Apps,$227.47 ,2,Online,2,2,2,Low,Very Sensitive,1,4,High,Tablet,Other,10/30/2024,TRUE,FALSE,Need-based,Express,9
22-414-4955,35,Male,High,Widowed,Bachelor's,High,Health Supplements,$342.99 ,3,In-Store,4,2,2,Low,Very Sensitive,0,6,Medium,Smartphone,Other,11/22/2024,FALSE,TRUE,Impulsive,Express,6
99-089-1930,49,Non-binary,High,Married,Master's,Middle,Packages),$306.48 ,5,Mixed,1,3,0,Medium,Very Sensitive,0,9,Low,Tablet,Credit Card,9/15/2024,FALSE,TRUE,Need-based,Standard,14
62-198-2511,22,Male,Middle,Divorced,Master's,High,Home Appliances,$308.54 ,3,Mixed,1,3,0,High,Not Sensitive,1,5,High,Desktop,Credit Card,9/29/2024,FALSE,TRUE,Wants-based,Standard,7
21-297-1223,49,Male,High,Single,Master's,Middle,Travel & Leisure (Flights,$124.17 ,12,Mixed,5,2,2,High,Very Sensitive,2,4,High,Smartphone,Debit Card,11/16/2024,TRUE,TRUE,Planned,Standard,6
10-961-9336,27,Female,Middle,Married,Master's,Middle,Travel & Leisure (Flights,$78.00 ,5,Online,1,5,0,None,Not Sensitive,1,1,Low,Desktop,Debit Card,11-09-2024,TRUE,FALSE,Wants-based,No Preference,11
71-473-2656,27,Female,High,Married,Bachelor's,Middle,Health Care,$393.03 ,4,Mixed,4,4,0,High,Somewhat Sensitive,1,3,Medium,Smartphone,Cash,09-03-2024,TRUE,TRUE,Planned,Standard,7
84-954-2973,37,Female,High,Single,Master's,Middle,Hotels,$102.09 ,3,Mixed,1,4,0,None,Very Sensitive,1,9,Medium,Tablet,PayPal,3/13/2024,FALSE,TRUE,Need-based,Express,1
22-382-9636,32,Male,Middle,Married,Bachelor's,High,Health Care,$426.21 ,3,Mixed,1,4,2,High,Somewhat Sensitive,2,5,High,Smartphone,Other,4/18/2024,FALSE,TRUE,Wants-based,Standard,2
89-724-2536,42,Male,Middle,Widowed,Master's,High,Arts & Crafts,$140.31 ,2,Online,2,4,1,Low,Very Sensitive,2,5,None,Desktop,Cash,5/21/2024,TRUE,TRUE,Impulsive,Express,8
85-391-1888,18,Female,High,Widowed,Master's,Middle,Software & Apps,$413.70 ,8,Mixed,3,3,0.3,Low,Very Sensitive,0,9,High,Desktop,Other,6/17/2024,FALSE,TRUE,Need-based,No Preference,6
84-934-2483,49,Male,High,Widowed,Master's,Middle,Arts & Crafts,$348.63 ,4,Online,5,2,0,High,Somewhat Sensitive,0,7,None,Smartphone,Debit Card,04-01-2024,FALSE,FALSE,Planned,No Preference,6
96-229-1698,23,Female,Middle,Widowed,High School,Middle,Animal Feed,$91.27 ,7,In-Store,5,1,0,High,Not Sensitive,2,6,None,Tablet,Cash,6/21/2024,TRUE,TRUE,Planned,Express,13
36-948-6994,29,Female,High,Divorced,Bachelor's,High,Luxury Goods,$359.94 ,11,Mixed,2,5,2,None,Very Sensitive,1,8,Low,Smartphone,Cash,12/19/2024,FALSE,TRUE,Wants-based,Express,9
43-172-9431,25,Male,Middle,Divorced,High School,Middle,Gardening & Outdoors,$138.20 ,8,In-Store,1,2,2,High,Not Sensitive,0,6,Low,Desktop,Debit Card,03-02-2024,FALSE,TRUE,Need-based,No Preference,12
53-690-5759,38,Agender,High,Divorced,High School,High,Home Appliances,$196.33 ,11,Online,4,3,1,Medium,Not Sensitive,0,5,None,Desktop,Debit Card,6/29/2024,TRUE,TRUE,Planned,Standard,11
00-496-3067,32,Female,Middle,Widowed,Bachelor's,Middle,Packages),$249.24 ,8,In-Store,4,3,1,Medium,Somewhat Sensitive,2,3,High,Smartphone,Cash,8/29/2024,FALSE,TRUE,Need-based,Standard,7
10-330-6387,45,Male,High,Divorced,High School,High,Furniture,$129.10 ,12,Mixed,5,3,2,Low,Not Sensitive,0,8,High,Desktop,Credit Card,4/15/2024,TRUE,FALSE,Planned,No Preference,7
87-590-8963,45,Female,High,Married,Master's,High,Baby Products,$112.69 ,10,In-Store,1,4,0,High,Not Sensitive,0,7,Medium,Smartphone,Debit Card,8/27/2024,FALSE,TRUE,Need-based,Standard,1
47-931-2642,46,Male,Middle,Widowed,Bachelor's,High,Beauty & Personal Care,$267.85 ,5,Online,5,2,2,Medium,Somewhat Sensitive,1,5,High,Smartphone,Credit Card,3/20/2024,FALSE,TRUE,Need-based,Standard,7
76-501-6422,24,Male,Middle,Divorced,High School,Middle,Home Appliances,$205.36 ,12,Online,1,5,2,High,Very Sensitive,0,1,Low,Tablet,Credit Card,4/27/2024,FALSE,FALSE,Impulsive,Express,5
39-274-2175,48,Polygender,High,Divorced,Master's,High,Health Supplements,$79.10 ,10,In-Store,5,3,1,None,Not Sensitive,0,9,Medium,Tablet,Debit Card,05-05-2024,TRUE,FALSE,Need-based,Express,4
62-493-5282,35,Male,High,Widowed,High School,Middle,Health Care,$256.63 ,12,In-Store,1,4,0,High,Somewhat Sensitive,2,2,None,Smartphone,Debit Card,6/16/2024,TRUE,TRUE,Impulsive,Standard,10
18-841-7253,50,Female,High,Divorced,High School,Middle,Books,$409.98 ,12,Mixed,5,4,0,None,Not Sensitive,2,1,Medium,Desktop,PayPal,10/15/2024,TRUE,FALSE,Wants-based,Express,8
18-097-5707,34,Male,Middle,Widowed,High School,High,Sports & Outdoors,$291.60 ,2,In-Store,3,3,2,High,Somewhat Sensitive,0,7,None,Desktop,Cash,08-01-2024,FALSE,TRUE,Need-based,Standard,3
83-792-5141,50,Female,Middle,Single,Bachelor's,Middle,Home Appliances,$101.70 ,7,Online,3,4,2,Medium,Not Sensitive,2,2,None,Tablet,Debit Card,6/25/2024,FALSE,TRUE,Wants-based,Standard,4
65-036-2410,50,Female,Middle,Single,High School,Middle,Health Care,$369.73 ,2,Online,1,2,2,None,Not Sensitive,0,3,None,Tablet,Debit Card,02-04-2024,TRUE,TRUE,Wants-based,No Preference,12
67-593-9579,46,Male,Middle,Single,Bachelor's,High,Baby Products,$71.00 ,12,Online,1,5,2,High,Not Sensitive,2,9,Low,Smartphone,Cash,6/26/2024,FALSE,FALSE,Wants-based,No Preference,13
33-484-6674,47,Male,Middle,Single,Master's,Middle,Packages),$280.05 ,10,In-Store,4,1,2,Medium,Very Sensitive,1,2,High,Smartphone,Credit Card,07-06-2024,TRUE,FALSE,Wants-based,No Preference,11
65-249-5416,35,Male,High,Widowed,Master's,Middle,Jewelry & Accessories,$54.71 ,4,Mixed,5,2,1,Low,Very Sensitive,1,3,None,Desktop,PayPal,10/26/2024,TRUE,TRUE,Need-based,Express,3
17-328-4678,27,Male,High,Widowed,Bachelor's,Middle,Packages),$119.51 ,11,Mixed,5,5,2,Low,Very Sensitive,2,8,Low,Desktop,PayPal,05-07-2024,FALSE,FALSE,Planned,No Preference,1
00-733-8770,37,Female,High,Single,Master's,High,Arts & Crafts,$57.50 ,12,Online,5,1,1,None,Not Sensitive,0,3,None,Desktop,Cash,12-08-2024,TRUE,TRUE,Impulsive,No Preference,13
47-501-3435,38,Female,High,Married,Bachelor's,High,Books,$225.05 ,5,Mixed,2,1,1,High,Somewhat Sensitive,1,1,Low,Desktop,Credit Card,6/27/2024,FALSE,FALSE,Need-based,No Preference,10
46-779-7065,41,Female,High,Divorced,High School,High,Food & Beverages,$441.15 ,7,Online,3,1,1,Low,Somewhat Sensitive,1,1,None,Smartphone,Debit Card,8/31/2024,FALSE,FALSE,Need-based,No Preference,8
91-603-1565,48,Male,Middle,Divorced,High School,Middle,Animal Feed,$481.21 ,3,Mixed,1,2,1,High,Not Sensitive,0,1,None,Desktop,Credit Card,11/13/2024,FALSE,FALSE,Wants-based,No Preference,11
35-122-5020,48,Female,High,Married,Bachelor's,Middle,Arts & Crafts,$102.96 ,3,Mixed,1,1,1,Low,Very Sensitive,0,7,Low,Desktop,PayPal,12/19/2024,FALSE,TRUE,Wants-based,Standard,4
63-684-4073,45,Female,High,Divorced,Bachelor's,High,Electronics,$331.57 ,11,Mixed,3,1,0,Low,Somewhat Sensitive,1,6,Medium,Desktop,Debit Card,05-06-2024,FALSE,FALSE,Impulsive,Express,14
74-483-2893,26,Non-binary,Middle,Widowed,High School,Middle,Electronics,$101.29 ,11,In-Store,1,1,2,Medium,Not Sensitive,2,7,Medium,Smartphone,Cash,10/30/2024,FALSE,TRUE,Need-based,No Preference,4
72-728-4406,50,Female,Middle,Single,Master's,High,Packages),$143.52 ,9,In-Store,2,5,1,Medium,Somewhat Sensitive,2,3,None,Tablet,Credit Card,04-11-2024,TRUE,FALSE,Impulsive,Express,12
13-588-2488,39,Male,Middle,Widowed,Bachelor's,Middle,Sports & Outdoors,$276.48 ,3,Mixed,1,2,1,None,Somewhat Sensitive,0,4,Low,Desktop,Cash,05-05-2024,FALSE,FALSE,Need-based,Express,7
79-861-6506,20,Male,High,Widowed,High School,High,Toys & Games,$352.87 ,11,In-Store,5,3,0,High,Not Sensitive,0,6,High,Tablet,PayPal,2/19/2024,FALSE,FALSE,Wants-based,Standard,12
66-974-6707,48,Male,Middle,Married,Master's,Middle,Mobile Accessories,$228.68 ,3,Mixed,2,1,2,Low,Very Sensitive,1,4,None,Tablet,Debit Card,10-09-2024,TRUE,FALSE,Planned,Standard,4
95-112-6724,31,Female,Middle,Divorced,Master's,High,Food & Beverages,$301.39 ,6,Online,2,1,0,None,Very Sensitive,1,4,Low,Desktop,Debit Card,4/21/2024,FALSE,FALSE,Need-based,No Preference,11
27-262-6874,25,Female,Middle,Married,Bachelor's,High,Books,$473.50 ,11,Mixed,2,4,1,Low,Somewhat Sensitive,2,3,High,Tablet,Other,7/24/2024,FALSE,TRUE,Impulsive,Express,10
92-908-5062,18,Agender,Middle,Single,Bachelor's,High,Home Appliances,$72.80 ,11,In-Store,2,4,1,High,Somewhat Sensitive,2,10,High,Desktop,PayPal,8/20/2024,TRUE,FALSE,Need-based,Express,3
70-014-6406,18,Male,Middle,Divorced,Bachelor's,High,Packages),$171.72 ,3,Online,5,3,1,Low,Very Sensitive,1,2,None,Desktop,PayPal,3/24/2024,FALSE,TRUE,Impulsive,Standard,12
52-908-9971,31,Male,Middle,Widowed,High School,Middle,Software & Apps,$467.50 ,6,In-Store,2,1,0,None,Somewhat Sensitive,1,1,High,Desktop,PayPal,04-04-2024,FALSE,FALSE,Planned,No Preference,6
57-623-5362,43,Genderqueer,High,Married,Bachelor's,High,Furniture,$209.79 ,6,Mixed,5,1,2,High,Not Sensitive,1,9,Low,Tablet,Other,9/13/2024,TRUE,TRUE,Need-based,Standard,10
48-315-0196,23,Male,Middle,Single,High School,Middle,Office Supplies,$150.33 ,9,In-Store,4,4,2,None,Somewhat Sensitive,2,9,Medium,Desktop,Debit Card,4/24/2024,TRUE,FALSE,Wants-based,Express,6
71-959-3896,29,Male,High,Married,Bachelor's,High,Luxury Goods,$98.63 ,7,Online,4,5,2,High,Somewhat Sensitive,1,3,Low,Tablet,Other,01-09-2024,FALSE,TRUE,Planned,Standard,6
29-987-3969,21,Female,Middle,Divorced,Master's,Middle,Beauty & Personal Care,$193.30 ,11,Mixed,4,2,2,None,Very Sensitive,2,1,Medium,Tablet,Other,06-03-2024,TRUE,TRUE,Planned,No Preference,12
78-613-1546,49,Female,Middle,Single,High School,Middle,Luxury Goods,$145.02 ,7,In-Store,3,2,0,High,Very Sensitive,1,1,Medium,Desktop,Credit Card,6/23/2024,TRUE,TRUE,Wants-based,Express,9
43-664-4451,30,Female,Middle,Divorced,Master's,Middle,Health Supplements,$294.99 ,4,Online,3,5,2,Low,Somewhat Sensitive,1,4,High,Desktop,PayPal,11/30/2024,FALSE,FALSE,Need-based,Standard,5
34-095-3364,31,Polygender,Middle,Divorced,High School,Middle,Office Supplies,$305.45 ,2,Mixed,5,5,1,None,Very Sensitive,1,1,High,Smartphone,PayPal,10/24/2024,FALSE,TRUE,Impulsive,Express,9
72-393-6893,50,Female,Middle,Widowed,High School,Middle,Toys & Games,$432.42 ,2,In-Store,4,4,0,Medium,Not Sensitive,0,8,None,Tablet,PayPal,4/21/2024,FALSE,TRUE,Need-based,Express,13
73-707-2809,35,Female,Middle,Single,Bachelor's,High,Gardening & Outdoors,$227.58 ,11,Mixed,3,1,1,None,Not Sensitive,1,8,High,Smartphone,Credit Card,1/23/2024,FALSE,TRUE,Need-based,Express,6
04-609-7885,36,Male,Middle,Single,High School,High,Toys & Games,$160.89 ,10,Online,5,5,2,None,Somewhat Sensitive,2,6,Medium,Desktop,PayPal,6/23/2024,TRUE,TRUE,Planned,No Preference,13
73-139-4306,24,Female,Middle,Married,Master's,High,Luxury Goods,$139.10 ,7,Online,2,5,0,Low,Somewhat Sensitive,2,3,Medium,Desktop,PayPal,3/20/2024,FALSE,FALSE,Impulsive,No Preference,8
23-794-8196,36,Genderfluid,High,Married,Master's,Middle,Furniture,$268.28 ,9,Mixed,5,2,2,High,Very Sensitive,2,2,High,Smartphone,Credit Card,04-09-2024,FALSE,TRUE,Need-based,Standard,8
66-050-6391,45,Female,Middle,Single,Master's,High,Sports & Outdoors,$64.49 ,6,Online,2,1,0,None,Very Sensitive,1,10,None,Tablet,Other,10/19/2024,FALSE,FALSE,Planned,Express,7
22-311-5460,44,Male,Middle,Widowed,High School,Middle,Arts & Crafts,$80.17 ,10,Online,1,1,1,High,Not Sensitive,1,8,None,Tablet,Credit Card,05-10-2024,TRUE,TRUE,Planned,No Preference,6
51-917-0766,28,Male,High,Married,Master's,High,Groceries,$277.52 ,11,In-Store,4,1,0,None,Not Sensitive,1,7,Medium,Smartphone,PayPal,5/14/2024,TRUE,FALSE,Need-based,Standard,11
53-013-1026,40,Male,High,Widowed,Master's,Middle,Health Supplements,$53.67 ,7,Online,3,5,1,High,Not Sensitive,0,2,High,Desktop,PayPal,4/13/2024,FALSE,FALSE,Planned,Express,11
29-779-3457,49,Female,Middle,Widowed,Bachelor's,High,Office Supplies,$323.39 ,10,In-Store,2,3,2,None,Very Sensitive,0,7,High,Tablet,Cash,01-04-2024,TRUE,TRUE,Need-based,No Preference,11
18-047-5540,50,Female,High,Single,Bachelor's,High,Sports & Outdoors,$98.02 ,5,In-Store,3,3,1,Low,Not Sensitive,0,3,High,Desktop,Debit Card,6/30/2024,TRUE,FALSE,Planned,No Preference,10
89-438-5310,24,Male,High,Divorced,Bachelor's,High,Travel & Leisure (Flights,$231.26 ,10,In-Store,5,1,2,Low,Very Sensitive,2,5,Low,Desktop,Cash,4/30/2024,FALSE,TRUE,Impulsive,No Preference,10
23-985-3535,26,Male,High,Single,Master's,Middle,Food & Beverages,$382.49 ,6,In-Store,4,2,2,None,Very Sensitive,2,3,Medium,Tablet,Debit Card,02-01-2024,TRUE,FALSE,Impulsive,No Preference,1
67-939-2463,28,Male,Middle,Divorced,Master's,High,Travel & Leisure (Flights,$255.42 ,9,Mixed,5,5,2,None,Somewhat Sensitive,1,9,None,Tablet,PayPal,07-01-2024,TRUE,TRUE,Impulsive,Standard,11
03-623-6767,48,Female,Middle,Single,High School,High,Toys & Games,$423.23 ,12,In-Store,3,3,2,High,Somewhat Sensitive,0,7,Low,Tablet,Debit Card,11-05-2024,FALSE,FALSE,Planned,Standard,6
86-749-6914,47,Male,Middle,Single,High School,High,Beauty & Personal Care,$276.08 ,4,Mixed,4,5,0.3,High,Somewhat Sensitive,2,10,Low,Smartphone,Credit Card,1/29/2024,FALSE,TRUE,Need-based,No Preference,10
03-977-8103,25,Male,Middle,Widowed,Bachelor's,Middle,Books,$333.56 ,3,Mixed,4,5,1,Low,Not Sensitive,2,2,High,Smartphone,Other,10/25/2024,TRUE,TRUE,Impulsive,No Preference,14
03-827-4021,39,Male,High,Divorced,Bachelor's,Middle,Groceries,$129.82 ,12,Mixed,1,2,0,High,Not Sensitive,2,1,High,Tablet,Cash,06-03-2024,FALSE,FALSE,Impulsive,Standard,8
68-507-4747,41,Female,High,Widowed,High School,High,Clothing,$278.78 ,3,Mixed,5,2,0,Medium,Not Sensitive,0,1,Low,Desktop,Credit Card,6/14/2024,TRUE,FALSE,Wants-based,Standard,2
73-942-8440,37,Male,Middle,Married,Bachelor's,High,Gardening & Outdoors,$112.55 ,5,In-Store,1,4,2,None,Very Sensitive,2,1,Low,Desktop,Credit Card,10/22/2024,TRUE,FALSE,Planned,Standard,2
21-821-6398,50,Female,Middle,Divorced,Bachelor's,High,Toys & Games,$142.02 ,7,In-Store,1,5,0,Low,Very Sensitive,1,9,Medium,Desktop,Cash,07-09-2024,TRUE,FALSE,Impulsive,Standard,3
64-641-7874,33,Female,High,Widowed,High School,High,Packages),$481.84 ,10,In-Store,1,4,2,High,Somewhat Sensitive,1,1,Medium,Tablet,Cash,8/14/2024,FALSE,FALSE,Wants-based,Express,9
53-459-7870,50,Agender,High,Divorced,Master's,Middle,Packages),$165.01 ,10,Mixed,1,2,1,Medium,Somewhat Sensitive,1,5,Medium,Desktop,PayPal,4/17/2024,TRUE,FALSE,Impulsive,No Preference,10
36-240-3240,25,Male,Middle,Divorced,High School,Middle,Baby Products,$56.85 ,5,Online,2,1,2,None,Very Sensitive,0,1,High,Smartphone,Cash,11/16/2024,TRUE,FALSE,Wants-based,Standard,14
54-936-4361,34,Agender,High,Single,Bachelor's,High,Hotels,$182.89 ,2,Mixed,5,3,1,Low,Not Sensitive,1,9,Low,Smartphone,PayPal,08-12-2024,FALSE,FALSE,Wants-based,Express,5
67-209-0990,39,Male,High,Widowed,High School,High,Books,$373.01 ,5,In-Store,5,5,1,Low,Somewhat Sensitive,1,4,Medium,Smartphone,PayPal,7/27/2024,FALSE,TRUE,Impulsive,Express,8
19-667-0201,41,Male,Middle,Single,Master's,Middle,Home Appliances,$220.77 ,7,Online,4,2,2,Low,Not Sensitive,2,1,None,Smartphone,Debit Card,4/15/2024,TRUE,TRUE,Need-based,Standard,11
36-274-5269,27,Male,Middle,Married,Master's,High,Hotels,$291.09 ,11,Online,2,2,2,None,Somewhat Sensitive,0,9,High,Smartphone,PayPal,10-06-2024,TRUE,FALSE,Need-based,No Preference,1
09-948-3150,23,Agender,High,Married,Bachelor's,Middle,Software & Apps,$414.06 ,9,Mixed,1,4,2,Medium,Somewhat Sensitive,2,4,High,Desktop,PayPal,11/26/2024,TRUE,FALSE,Planned,Express,2
19-873-9468,37,Male,Middle,Widowed,Bachelor's,Middle,Animal Feed,$408.51 ,9,Online,2,1,2,High,Very Sensitive,0,7,Medium,Smartphone,Credit Card,5/26/2024,TRUE,FALSE,Wants-based,Express,1
37-748-4988,21,Male,Middle,Married,High School,High,Furniture,$103.40 ,9,In-Store,4,1,2,High,Not Sensitive,1,9,Medium,Smartphone,Debit Card,11-04-2024,TRUE,FALSE,Planned,Standard,9
08-755-1170,47,Male,Middle,Single,High School,High,Furniture,$67.92 ,3,In-Store,1,3,0,Low,Not Sensitive,1,8,Low,Tablet,Cash,10/18/2024,FALSE,TRUE,Impulsive,Express,10
07-402-7433,42,Agender,Middle,Single,High School,Middle,Health Supplements,$354.16 ,8,In-Store,1,1,1,Low,Not Sensitive,2,3,Low,Desktop,Credit Card,6/13/2024,TRUE,FALSE,Planned,Express,5
60-073-3575,30,Male,Middle,Widowed,Bachelor's,Middle,Books,$276.77 ,2,Mixed,1,1,2,Low,Very Sensitive,1,2,High,Smartphone,Cash,03-03-2024,TRUE,TRUE,Wants-based,No Preference,4
97-237-3483,49,Male,Middle,Single,High School,Middle,Health Care,$190.25 ,6,Mixed,4,2,2,None,Very Sensitive,2,9,None,Tablet,PayPal,06-03-2024,FALSE,FALSE,Planned,Express,13
93-675-1619,28,Female,Middle,Married,Master's,Middle,Animal Feed,$203.49 ,7,In-Store,4,1,2,Medium,Not Sensitive,1,8,High,Tablet,Cash,08-10-2024,FALSE,TRUE,Need-based,Express,11
43-884-2577,24,Male,Middle,Single,High School,High,Health Supplements,$263.50 ,6,Mixed,3,2,2,None,Not Sensitive,0,8,Low,Tablet,Debit Card,11/18/2024,FALSE,FALSE,Planned,Standard,1
33-200-7615,40,Female,High,Divorced,Bachelor's,Middle,Arts & Crafts,$247.30 ,2,In-Store,4,4,2,Low,Very Sensitive,0,1,Medium,Desktop,Credit Card,02-08-2024,TRUE,TRUE,Wants-based,No Preference,11
